case:concept:name,time:timestamp,concept:name,segment_id,routine_type,log_number
a99a008f_seg_1224,2024-10-14 10:30:58.364726+00:00,check_comments1_60,a99a008f_seg_1224,60,3
a99a008f_seg_1224,2024-10-14 10:30:58.867456+00:00,info_goal_60,a99a008f_seg_1224,60,3
a99a008f_seg_1224,2024-10-14 10:31:00.911737+00:00,end_60,a99a008f_seg_1224,60,3
aa58c1a7_seg_1228,2024-11-01 14:24:21.478968+00:00,start_60,aa58c1a7_seg_1228,60,3
aa58c1a7_seg_1228,2024-11-01 14:24:22.478968+00:00,click_inbox_60,aa58c1a7_seg_1228,60,3
aa58c1a7_seg_1228,2024-11-01 14:24:23.829036+00:00,check_inbox_item_selected_60,aa58c1a7_seg_1228,60,3
aa58c1a7_seg_1228,2024-11-01 14:24:26.362144+00:00,click_get_started_60,aa58c1a7_seg_1228,60,3
aa58c1a7_seg_1228,2024-11-01 14:24:27.662786+00:00,wait_loader_60,aa58c1a7_seg_1228,60,3
aa58c1a7_seg_1228,2024-11-01 14:24:31.329811+00:00,wait_loader1_60,aa58c1a7_seg_1228,60,3
aa58c1a7_seg_1228,2024-11-01 14:24:32.580511+00:00,check_comments1_60,aa58c1a7_seg_1228,60,3
aa58c1a7_seg_1228,2024-11-01 14:24:32.642309+00:00,info_goal_60,aa58c1a7_seg_1228,60,3
aa58c1a7_seg_1228,2024-11-01 14:24:35.256232+00:00,end_60,aa58c1a7_seg_1228,60,3
aaf932c5_seg_1233,2024-10-27 11:35:48.590001+00:00,start_60,aaf932c5_seg_1233,60,3
aaf932c5_seg_1233,2024-10-27 11:35:49.590001+00:00,click_inbox_60,aaf932c5_seg_1233,60,3
aaf932c5_seg_1233,2024-10-27 11:35:51.263981+00:00,check_inbox_item_selected_60,aaf932c5_seg_1233,60,3
aaf932c5_seg_1233,2024-10-27 11:35:51.342728+00:00,click_get_started_60,aaf932c5_seg_1233,60,3
aaf932c5_seg_1233,2024-10-27 11:35:55.134727+00:00,wait_loader_60,aaf932c5_seg_1233,60,3
aaf932c5_seg_1233,2024-10-27 11:35:57.604777+00:00,wait_loader1_60,aaf932c5_seg_1233,60,3
aaf932c5_seg_1233,2024-10-27 11:35:58.843845+00:00,check_comments1_60,aaf932c5_seg_1233,60,3
aaf932c5_seg_1233,2024-10-27 11:35:58.956633+00:00,info_goal_60,aaf932c5_seg_1233,60,3
aaf932c5_seg_1233,2024-10-27 11:36:33.845395+00:00,end_60,aaf932c5_seg_1233,60,3
ab5a346e_seg_1237,2024-10-25 12:27:36.081462+00:00,start_60,ab5a346e_seg_1237,60,3
ab5a346e_seg_1237,2024-10-25 12:27:37.081462+00:00,click_inbox_60,ab5a346e_seg_1237,60,3
ab5a346e_seg_1237,2024-10-25 12:28:49.388500+00:00,check_inbox_item_selected_60,ab5a346e_seg_1237,60,3
ab5a346e_seg_1237,2024-10-25 12:28:51.933567+00:00,click_get_started_60,ab5a346e_seg_1237,60,3
ab5a346e_seg_1237,2024-10-25 12:28:54.697356+00:00,wait_loader_60,ab5a346e_seg_1237,60,3
ab5a346e_seg_1237,2024-10-25 12:28:57.161782+00:00,wait_loader1_60,ab5a346e_seg_1237,60,3
ab5a346e_seg_1237,2024-10-25 12:28:58.422525+00:00,check_comments1_60,ab5a346e_seg_1237,60,3
ab5a346e_seg_1237,2024-10-25 12:28:58.525102+00:00,info_goal_60,ab5a346e_seg_1237,60,3
ab5a346e_seg_1237,2024-10-25 12:29:05.892781+00:00,end_60,ab5a346e_seg_1237,60,3
abc06145_seg_1242,2024-10-14 16:36:01.128296+00:00,start_60,abc06145_seg_1242,60,3
abc06145_seg_1242,2024-10-14 16:36:02.128296+00:00,click_inbox_60,abc06145_seg_1242,60,3
abc06145_seg_1242,2024-10-14 16:37:07.928450+00:00,check_inbox_item_selected_60,abc06145_seg_1242,60,3
abc06145_seg_1242,2024-10-14 16:37:10.383153+00:00,click_get_started_60,abc06145_seg_1242,60,3
abc06145_seg_1242,2024-10-14 16:37:20.248080+00:00,wait_loader_60,abc06145_seg_1242,60,3
abc06145_seg_1242,2024-10-14 16:37:22.703371+00:00,wait_loader1_60,abc06145_seg_1242,60,3
abc06145_seg_1242,2024-10-14 16:37:26.445266+00:00,check_comments1_60,abc06145_seg_1242,60,3
abc06145_seg_1242,2024-10-14 16:37:26.621171+00:00,info_goal_60,abc06145_seg_1242,60,3
abc06145_seg_1242,2024-10-14 16:38:07.948675+00:00,end_60,abc06145_seg_1242,60,3
abdaace7_seg_1244,2024-01-13 10:14:48.819664+00:00,start_60,abdaace7_seg_1244,60,3
abdaace7_seg_1244,2024-01-13 10:14:49.819664+00:00,click_inbox_60,abdaace7_seg_1244,60,3
abdaace7_seg_1244,2024-01-13 10:22:39.358057+00:00,check_inbox_item_selected_60,abdaace7_seg_1244,60,3
abdaace7_seg_1244,2024-01-13 10:22:41.612682+00:00,click_get_started_60,abdaace7_seg_1244,60,3
abdaace7_seg_1244,2024-01-13 10:22:41.920837+00:00,wait_loader_60,abdaace7_seg_1244,60,3
abdaace7_seg_1244,2024-01-13 10:22:52.040569+00:00,wait_loader1_60,abdaace7_seg_1244,60,3
abdaace7_seg_1244,2024-01-13 10:22:52.200040+00:00,check_comments1_60,abdaace7_seg_1244,60,3
abdaace7_seg_1244,2024-01-13 10:22:52.356785+00:00,info_goal_60,abdaace7_seg_1244,60,3
abdaace7_seg_1244,2024-01-13 12:03:59.502998+00:00,end_60,abdaace7_seg_1244,60,3
abea24a4_seg_1246,2024-11-03 12:47:36.639268+00:00,start_67,abea24a4_seg_1246,67,3
abea24a4_seg_1246,2024-11-03 12:47:37.639268+00:00,click_inbox_67,abea24a4_seg_1246,67,3
abea24a4_seg_1246,2024-11-03 12:48:02.948966+00:00,check_inbox_item_selected_67,abea24a4_seg_1246,67,3
abea24a4_seg_1246,2024-11-03 12:48:07.822518+00:00,click_get_started_67,abea24a4_seg_1246,67,3
abea24a4_seg_1246,2024-11-03 13:24:11.654133+00:00,wait_loader1_67,abea24a4_seg_1246,67,3
abea24a4_seg_1246,2024-11-03 13:24:13.259091+00:00,check_comments1_67,abea24a4_seg_1246,67,3
abea24a4_seg_1246,2024-11-03 13:24:13.514810+00:00,info_goal_67,abea24a4_seg_1246,67,3
abea24a4_seg_1246,2024-11-03 13:28:49.450831+00:00,end_67,abea24a4_seg_1246,67,3
ac3044e7_seg_1248,2024-11-05 06:59:50.175397+00:00,start_60,ac3044e7_seg_1248,60,3
ac3044e7_seg_1248,2024-11-05 06:59:51.175397+00:00,click_inbox_60,ac3044e7_seg_1248,60,3
ac3044e7_seg_1248,2024-11-05 07:00:12.974008+00:00,check_inbox_item_selected_60,ac3044e7_seg_1248,60,3
ac3044e7_seg_1248,2024-11-05 07:00:14.381962+00:00,click_get_started_60,ac3044e7_seg_1248,60,3
ac3044e7_seg_1248,2024-11-05 07:00:16.341025+00:00,wait_loader_60,ac3044e7_seg_1248,60,3
ac3044e7_seg_1248,2024-11-05 07:00:18.874281+00:00,wait_loader1_60,ac3044e7_seg_1248,60,3
ac3044e7_seg_1248,2024-11-05 07:00:20.168907+00:00,check_comments1_60,ac3044e7_seg_1248,60,3
ac3044e7_seg_1248,2024-11-05 07:00:20.276662+00:00,info_goal_60,ac3044e7_seg_1248,60,3
ac3044e7_seg_1248,2024-11-05 07:00:27.049588+00:00,end_60,ac3044e7_seg_1248,60,3
aea10881_seg_1262,2024-11-04 13:10:51.886197+00:00,start_82,aea10881_seg_1262,82,3
aea10881_seg_1262,2024-11-04 13:10:52.886197+00:00,click_inbox_82,aea10881_seg_1262,82,3
aea10881_seg_1262,2024-11-04 13:11:02.672828+00:00,check_inbox_item_selected_82,aea10881_seg_1262,82,3
aea10881_seg_1262,2024-11-04 13:11:05.183659+00:00,click_get_started_82,aea10881_seg_1262,82,3
aea10881_seg_1262,2024-11-04 13:11:07.999979+00:00,wait_loader_82,aea10881_seg_1262,82,3
aea10881_seg_1262,2024-11-04 13:11:15.407841+00:00,wait_loader1_82,aea10881_seg_1262,82,3
aea10881_seg_1262,2024-11-04 13:11:17.038449+00:00,check_comments1_82,aea10881_seg_1262,82,3
aea10881_seg_1262,2024-11-04 13:11:17.604941+00:00,info_comments_82,aea10881_seg_1262,82,3
aea10881_seg_1262,2024-11-04 13:12:02.356746+00:00,comments_scroll_82,aea10881_seg_1262,82,3
aea10881_seg_1262,2024-11-04 13:12:02.356766+00:00,check_comments_82,aea10881_seg_1262,82,3
aea10881_seg_1262,2024-11-04 13:12:18.279840+00:00,back_to_goals_82,aea10881_seg_1262,82,3
aea10881_seg_1262,2024-11-04 13:12:33.881054+00:00,wait_loader2_82,aea10881_seg_1262,82,3
aea10881_seg_1262,2024-11-04 13:12:34.038405+00:00,info_goal_82,aea10881_seg_1262,82,3
aea10881_seg_1262,2024-11-04 13:12:48.485700+00:00,end_82,aea10881_seg_1262,82,3
b3bd861_seg_1282,2024-10-21 14:33:21.911389+00:00,start_60,b3bd861_seg_1282,60,3
b3bd861_seg_1282,2024-10-21 14:33:22.911389+00:00,click_inbox_60,b3bd861_seg_1282,60,3
b3bd861_seg_1282,2024-10-21 14:33:30.554279+00:00,check_inbox_item_selected_60,b3bd861_seg_1282,60,3
b3bd861_seg_1282,2024-10-21 14:33:33.004183+00:00,click_get_started_60,b3bd861_seg_1282,60,3
b3bd861_seg_1282,2024-10-21 14:33:37.399691+00:00,wait_loader_60,b3bd861_seg_1282,60,3
b3bd861_seg_1282,2024-10-21 14:33:41.046038+00:00,wait_loader1_60,b3bd861_seg_1282,60,3
b3bd861_seg_1282,2024-10-21 14:33:42.302664+00:00,check_comments1_60,b3bd861_seg_1282,60,3
b3bd861_seg_1282,2024-10-21 14:33:42.387341+00:00,info_goal_60,b3bd861_seg_1282,60,3
b3bd861_seg_1282,2024-10-21 14:33:54.280326+00:00,end_60,b3bd861_seg_1282,60,3
b41ed9a5_seg_1285,2024-10-06 09:58:20.495612+00:00,start_60,b41ed9a5_seg_1285,60,3
b41ed9a5_seg_1285,2024-10-06 09:58:21.495612+00:00,click_inbox_60,b41ed9a5_seg_1285,60,3
b41ed9a5_seg_1285,2024-10-06 09:58:23.237904+00:00,check_inbox_item_selected_60,b41ed9a5_seg_1285,60,3
b41ed9a5_seg_1285,2024-10-06 09:58:25.902248+00:00,click_get_started_60,b41ed9a5_seg_1285,60,3
b41ed9a5_seg_1285,2024-10-06 09:58:27.224595+00:00,wait_loader_60,b41ed9a5_seg_1285,60,3
b41ed9a5_seg_1285,2024-10-06 09:58:30.913062+00:00,wait_loader1_60,b41ed9a5_seg_1285,60,3
b41ed9a5_seg_1285,2024-10-06 09:58:32.186759+00:00,check_comments1_60,b41ed9a5_seg_1285,60,3
b41ed9a5_seg_1285,2024-10-06 09:58:32.301708+00:00,info_goal_60,b41ed9a5_seg_1285,60,3
b41ed9a5_seg_1285,2024-10-06 09:58:33.910815+00:00,end_60,b41ed9a5_seg_1285,60,3
b54d6fea_seg_1295,2024-10-14 14:34:58.811135+00:00,start_60,b54d6fea_seg_1295,60,3
b54d6fea_seg_1295,2024-10-14 14:34:59.811135+00:00,click_inbox_60,b54d6fea_seg_1295,60,3
b54d6fea_seg_1295,2024-10-14 14:35:01.585478+00:00,check_inbox_item_selected_60,b54d6fea_seg_1295,60,3
b54d6fea_seg_1295,2024-10-14 14:35:05.230422+00:00,click_get_started_60,b54d6fea_seg_1295,60,3
b54d6fea_seg_1295,2024-10-14 14:35:07.366012+00:00,wait_loader_60,b54d6fea_seg_1295,60,3
b54d6fea_seg_1295,2024-10-14 14:35:09.808155+00:00,wait_loader1_60,b54d6fea_seg_1295,60,3
b54d6fea_seg_1295,2024-10-14 14:35:11.046762+00:00,check_comments1_60,b54d6fea_seg_1295,60,3
b54d6fea_seg_1295,2024-10-14 14:35:11.109880+00:00,info_goal_60,b54d6fea_seg_1295,60,3
b54d6fea_seg_1295,2024-10-14 14:35:14.837786+00:00,end_60,b54d6fea_seg_1295,60,3
b552d82d_seg_1298,2024-10-19 12:23:19.325608+00:00,start_60,b552d82d_seg_1298,60,3
b552d82d_seg_1298,2024-10-19 12:23:20.325608+00:00,click_inbox_60,b552d82d_seg_1298,60,3
b552d82d_seg_1298,2024-10-19 12:23:29.154178+00:00,check_inbox_item_selected_60,b552d82d_seg_1298,60,3
b552d82d_seg_1298,2024-10-19 12:23:32.789276+00:00,click_get_started_60,b552d82d_seg_1298,60,3
b552d82d_seg_1298,2024-10-19 12:23:37.463747+00:00,wait_loader_60,b552d82d_seg_1298,60,3
b552d82d_seg_1298,2024-10-19 12:23:41.191118+00:00,wait_loader1_60,b552d82d_seg_1298,60,3
b552d82d_seg_1298,2024-10-19 12:23:42.474861+00:00,check_comments1_60,b552d82d_seg_1298,60,3
b552d82d_seg_1298,2024-10-19 12:23:42.606991+00:00,info_goal_60,b552d82d_seg_1298,60,3
b552d82d_seg_1298,2024-10-19 12:24:00.340703+00:00,end_60,b552d82d_seg_1298,60,3
b5e72eca_seg_1301,2024-11-09 17:28:56.992327+00:00,start_60,b5e72eca_seg_1301,60,3
b5e72eca_seg_1301,2024-11-09 17:28:57.992327+00:00,click_inbox_60,b5e72eca_seg_1301,60,3
b5e72eca_seg_1301,2024-11-10 12:56:04.382706+00:00,check_inbox_item_selected_60,b5e72eca_seg_1301,60,3
b5e72eca_seg_1301,2024-11-10 12:56:07.049875+00:00,click_get_started_60,b5e72eca_seg_1301,60,3
b5e72eca_seg_1301,2024-11-10 12:56:12.718012+00:00,wait_loader_60,b5e72eca_seg_1301,60,3
b5e72eca_seg_1301,2024-11-10 12:56:16.368035+00:00,wait_loader1_60,b5e72eca_seg_1301,60,3
b5e72eca_seg_1301,2024-11-10 12:56:17.611272+00:00,check_comments1_60,b5e72eca_seg_1301,60,3
b5e72eca_seg_1301,2024-11-10 12:56:17.678121+00:00,info_goal_60,b5e72eca_seg_1301,60,3
b5e72eca_seg_1301,2024-11-10 12:56:22.144046+00:00,end_60,b5e72eca_seg_1301,60,3
b62d67e3_seg_1303,2024-11-02 10:36:43.857258+00:00,start_67,b62d67e3_seg_1303,67,3
b62d67e3_seg_1303,2024-11-02 10:36:44.857258+00:00,click_inbox_67,b62d67e3_seg_1303,67,3
b62d67e3_seg_1303,2024-11-02 10:36:47.707307+00:00,check_inbox_item_selected_67,b62d67e3_seg_1303,67,3
b62d67e3_seg_1303,2024-11-02 10:36:51.355003+00:00,click_get_started_67,b62d67e3_seg_1303,67,3
b62d67e3_seg_1303,2024-11-02 10:39:27.825157+00:00,wait_loader1_67,b62d67e3_seg_1303,67,3
b62d67e3_seg_1303,2024-11-02 10:39:29.198655+00:00,check_comments1_67,b62d67e3_seg_1303,67,3
b62d67e3_seg_1303,2024-11-02 10:39:29.274450+00:00,info_goal_67,b62d67e3_seg_1303,67,3
b62d67e3_seg_1303,2024-11-02 10:39:42.535076+00:00,end_67,b62d67e3_seg_1303,67,3
b66509c3_seg_1306,2024-10-14 17:53:47.810353+00:00,start_60,b66509c3_seg_1306,60,3
b66509c3_seg_1306,2024-10-14 17:53:48.810353+00:00,click_inbox_60,b66509c3_seg_1306,60,3
b66509c3_seg_1306,2024-10-14 17:53:52.472465+00:00,check_inbox_item_selected_60,b66509c3_seg_1306,60,3
b66509c3_seg_1306,2024-10-14 17:53:56.115874+00:00,click_get_started_60,b66509c3_seg_1306,60,3
b66509c3_seg_1306,2024-10-14 18:03:24.760260+00:00,wait_loader_60,b66509c3_seg_1306,60,3
b66509c3_seg_1306,2024-10-14 18:12:19.714840+00:00,wait_loader1_60,b66509c3_seg_1306,60,3
b66509c3_seg_1306,2024-10-14 18:12:20.893737+00:00,check_comments1_60,b66509c3_seg_1306,60,3
b66509c3_seg_1306,2024-10-14 18:12:21.443408+00:00,info_goal_60,b66509c3_seg_1306,60,3
b66509c3_seg_1306,2024-10-14 18:12:38.556074+00:00,end_60,b66509c3_seg_1306,60,3
b6811825_seg_1308,2024-10-15 11:14:06.644950+00:00,start_60,b6811825_seg_1308,60,3
b6811825_seg_1308,2024-10-15 11:14:07.644950+00:00,click_inbox_60,b6811825_seg_1308,60,3
b6811825_seg_1308,2024-10-15 11:14:16.104423+00:00,check_inbox_item_selected_60,b6811825_seg_1308,60,3
b6811825_seg_1308,2024-10-15 11:14:18.521442+00:00,click_get_started_60,b6811825_seg_1308,60,3
b6811825_seg_1308,2024-10-15 11:17:54.255548+00:00,wait_loader_60,b6811825_seg_1308,60,3
b6811825_seg_1308,2024-10-15 11:17:57.852812+00:00,wait_loader1_60,b6811825_seg_1308,60,3
b6811825_seg_1308,2024-10-15 11:17:59.093098+00:00,check_comments1_60,b6811825_seg_1308,60,3
b6811825_seg_1308,2024-10-15 11:17:59.242447+00:00,info_goal_60,b6811825_seg_1308,60,3
b6811825_seg_1308,2024-10-15 11:18:04.541433+00:00,end_60,b6811825_seg_1308,60,3
b6811825_seg_1310,2024-10-28 16:21:22.233970+00:00,start_60,b6811825_seg_1310,60,3
b6811825_seg_1310,2024-10-28 16:21:23.233970+00:00,click_inbox_60,b6811825_seg_1310,60,3
b6811825_seg_1310,2024-10-28 16:21:27.595847+00:00,check_inbox_item_selected_60,b6811825_seg_1310,60,3
b6811825_seg_1310,2024-10-28 16:21:31.507702+00:00,click_get_started_60,b6811825_seg_1310,60,3
b6811825_seg_1310,2024-10-28 16:21:33.414768+00:00,wait_loader_60,b6811825_seg_1310,60,3
b6811825_seg_1310,2024-10-28 16:21:47.861037+00:00,wait_loader1_60,b6811825_seg_1310,60,3
b6811825_seg_1310,2024-10-28 16:21:49.420225+00:00,check_comments1_60,b6811825_seg_1310,60,3
b6811825_seg_1310,2024-10-28 16:21:49.754196+00:00,info_goal_60,b6811825_seg_1310,60,3
b6811825_seg_1310,2024-10-28 16:21:57.949103+00:00,end_60,b6811825_seg_1310,60,3
b6dd0e8d_seg_1312,2024-10-11 10:48:06.818439+00:00,start_60,b6dd0e8d_seg_1312,60,3
b6dd0e8d_seg_1312,2024-10-11 10:48:07.818439+00:00,click_inbox_60,b6dd0e8d_seg_1312,60,3
b6dd0e8d_seg_1312,2024-10-11 10:48:11.182335+00:00,check_inbox_item_selected_60,b6dd0e8d_seg_1312,60,3
b6dd0e8d_seg_1312,2024-10-11 10:48:16.070938+00:00,click_get_started_60,b6dd0e8d_seg_1312,60,3
b6dd0e8d_seg_1312,2024-10-11 10:48:18.540568+00:00,wait_loader_60,b6dd0e8d_seg_1312,60,3
b6dd0e8d_seg_1312,2024-10-11 10:48:22.217555+00:00,wait_loader1_60,b6dd0e8d_seg_1312,60,3
b6dd0e8d_seg_1312,2024-10-11 10:48:23.509525+00:00,check_comments1_60,b6dd0e8d_seg_1312,60,3
b6dd0e8d_seg_1312,2024-10-11 10:48:23.642239+00:00,info_goal_60,b6dd0e8d_seg_1312,60,3
b6dd0e8d_seg_1312,2024-10-11 10:48:40.681858+00:00,end_60,b6dd0e8d_seg_1312,60,3
b814f52b_seg_1318,2024-11-10 09:03:29.350974+00:00,start_60,b814f52b_seg_1318,60,3
b814f52b_seg_1318,2024-11-10 09:03:30.350974+00:00,click_inbox_60,b814f52b_seg_1318,60,3
b814f52b_seg_1318,2024-11-10 09:03:33.453431+00:00,check_inbox_item_selected_60,b814f52b_seg_1318,60,3
b814f52b_seg_1318,2024-11-10 09:03:35.872382+00:00,click_get_started_60,b814f52b_seg_1318,60,3
b814f52b_seg_1318,2024-11-10 09:04:04.663915+00:00,wait_loader_60,b814f52b_seg_1318,60,3
b814f52b_seg_1318,2024-11-10 09:04:07.257336+00:00,wait_loader1_60,b814f52b_seg_1318,60,3
b814f52b_seg_1318,2024-11-10 09:04:10.989902+00:00,check_comments1_60,b814f52b_seg_1318,60,3
b814f52b_seg_1318,2024-11-10 09:04:11.266360+00:00,info_goal_60,b814f52b_seg_1318,60,3
b814f52b_seg_1318,2024-11-10 09:04:22.824800+00:00,end_60,b814f52b_seg_1318,60,3
b84653af_seg_1320,2024-11-03 08:28:13.361811+00:00,start_67,b84653af_seg_1320,67,3
b84653af_seg_1320,2024-11-03 08:28:14.361811+00:00,click_inbox_67,b84653af_seg_1320,67,3
b84653af_seg_1320,2024-11-03 08:28:20.054377+00:00,check_inbox_item_selected_67,b84653af_seg_1320,67,3
b84653af_seg_1320,2024-11-03 08:28:23.674936+00:00,click_get_started_67,b84653af_seg_1320,67,3
b84653af_seg_1320,2024-11-03 08:42:56.288177+00:00,wait_loader1_67,b84653af_seg_1320,67,3
b84653af_seg_1320,2024-11-03 08:42:57.617353+00:00,check_comments1_67,b84653af_seg_1320,67,3
b84653af_seg_1320,2024-11-03 08:42:57.713357+00:00,info_goal_67,b84653af_seg_1320,67,3
b84653af_seg_1320,2024-11-03 08:49:32.375243+00:00,end_67,b84653af_seg_1320,67,3
b9c664c1_seg_1326,2024-10-11 09:24:16.596541+00:00,start_60,b9c664c1_seg_1326,60,3
b9c664c1_seg_1326,2024-10-11 09:24:17.596541+00:00,click_inbox_60,b9c664c1_seg_1326,60,3
b9c664c1_seg_1326,2024-10-11 09:24:25.491930+00:00,check_inbox_item_selected_60,b9c664c1_seg_1326,60,3
b9c664c1_seg_1326,2024-10-11 09:24:27.943415+00:00,click_get_started_60,b9c664c1_seg_1326,60,3
b9c664c1_seg_1326,2024-10-11 09:24:31.297067+00:00,wait_loader_60,b9c664c1_seg_1326,60,3
b9c664c1_seg_1326,2024-10-11 09:24:33.958742+00:00,wait_loader1_60,b9c664c1_seg_1326,60,3
b9c664c1_seg_1326,2024-10-11 09:24:35.256364+00:00,check_comments1_60,b9c664c1_seg_1326,60,3
b9c664c1_seg_1326,2024-10-11 09:24:35.379403+00:00,info_goal_60,b9c664c1_seg_1326,60,3
b9c664c1_seg_1326,2024-10-11 09:24:39.425413+00:00,end_60,b9c664c1_seg_1326,60,3
ba45a2ef_seg_1330,2024-10-29 21:03:29.673832+00:00,start_67,ba45a2ef_seg_1330,67,3
ba45a2ef_seg_1330,2024-10-29 21:03:30.673832+00:00,click_inbox_67,ba45a2ef_seg_1330,67,3
ba45a2ef_seg_1330,2024-10-29 21:03:59.201943+00:00,check_inbox_item_selected_67,ba45a2ef_seg_1330,67,3
ba45a2ef_seg_1330,2024-10-29 21:04:01.735629+00:00,click_get_started_67,ba45a2ef_seg_1330,67,3
ba45a2ef_seg_1330,2024-10-29 21:16:03.991982+00:00,wait_loader1_67,ba45a2ef_seg_1330,67,3
ba45a2ef_seg_1330,2024-10-29 21:16:05.296250+00:00,check_comments1_67,ba45a2ef_seg_1330,67,3
ba45a2ef_seg_1330,2024-10-29 21:16:05.511274+00:00,info_goal_67,ba45a2ef_seg_1330,67,3
ba45a2ef_seg_1330,2024-10-29 21:16:31.399250+00:00,end_67,ba45a2ef_seg_1330,67,3
bad71520_seg_1332,2024-11-02 12:51:45.309681+00:00,start_60,bad71520_seg_1332,60,3
bad71520_seg_1332,2024-11-02 12:51:46.309681+00:00,click_inbox_60,bad71520_seg_1332,60,3
bad71520_seg_1332,2024-11-02 12:51:55.986034+00:00,check_inbox_item_selected_60,bad71520_seg_1332,60,3
bad71520_seg_1332,2024-11-02 12:51:59.984414+00:00,click_get_started_60,bad71520_seg_1332,60,3
bad71520_seg_1332,2024-11-02 12:52:03.541218+00:00,wait_loader_60,bad71520_seg_1332,60,3
bad71520_seg_1332,2024-11-02 12:52:08.164422+00:00,wait_loader1_60,bad71520_seg_1332,60,3
bad71520_seg_1332,2024-11-02 12:52:08.165068+00:00,check_comments1_60,bad71520_seg_1332,60,3
bad71520_seg_1332,2024-11-02 12:52:08.165601+00:00,info_goal_60,bad71520_seg_1332,60,3
bad71520_seg_1332,2024-11-02 12:52:23.083629+00:00,end_60,bad71520_seg_1332,60,3
bb1d7b8b_seg_1334,2024-10-19 15:41:11.559417+00:00,start_67,bb1d7b8b_seg_1334,67,3
bb1d7b8b_seg_1334,2024-10-19 15:41:12.559417+00:00,click_inbox_67,bb1d7b8b_seg_1334,67,3
bb1d7b8b_seg_1334,2024-10-19 15:41:16.878493+00:00,check_inbox_item_selected_67,bb1d7b8b_seg_1334,67,3
bb1d7b8b_seg_1334,2024-10-19 15:41:19.298438+00:00,click_get_started_67,bb1d7b8b_seg_1334,67,3
bb1d7b8b_seg_1334,2024-10-19 16:08:36.401943+00:00,wait_loader1_67,bb1d7b8b_seg_1334,67,3
bb1d7b8b_seg_1334,2024-10-19 16:08:37.671906+00:00,check_comments1_67,bb1d7b8b_seg_1334,67,3
bb1d7b8b_seg_1334,2024-10-19 16:08:37.824681+00:00,info_goal_67,bb1d7b8b_seg_1334,67,3
bb1d7b8b_seg_1334,2024-10-19 16:08:51.050167+00:00,end_67,bb1d7b8b_seg_1334,67,3
bcde33e5_seg_1341,2024-10-27 10:34:27.651837+00:00,start_83,bcde33e5_seg_1341,83,3
bcde33e5_seg_1341,2024-10-27 10:34:28.651837+00:00,check_inbox_item_selected_83,bcde33e5_seg_1341,83,3
bcde33e5_seg_1341,2024-10-27 10:34:31.158718+00:00,click_get_started_83,bcde33e5_seg_1341,83,3
bcde33e5_seg_1341,2024-10-27 10:52:55.623684+00:00,wait_loader1_83,bcde33e5_seg_1341,83,3
bcde33e5_seg_1341,2024-10-27 10:52:56.918946+00:00,check_comments1_83,bcde33e5_seg_1341,83,3
bcde33e5_seg_1341,2024-10-27 10:52:57.048593+00:00,info_goal_83,bcde33e5_seg_1341,83,3
bcde33e5_seg_1341,2024-10-27 16:09:06.482999+00:00,click_inbox_83,bcde33e5_seg_1341,83,3
bcde33e5_seg_1341,2024-10-27 16:10:36.015058+00:00,wait_loader_83,bcde33e5_seg_1341,83,3
bcde33e5_seg_1341,2024-10-28 11:54:37.919397+00:00,end_83,bcde33e5_seg_1341,83,3
bd1b6a2b_seg_1346,2024-10-27 08:31:26.753178+00:00,start_61,bd1b6a2b_seg_1346,61,3
bd1b6a2b_seg_1346,2024-10-27 08:31:27.753178+00:00,click_inbox_61,bd1b6a2b_seg_1346,61,3
bd1b6a2b_seg_1346,2024-10-27 08:35:23.998298+00:00,click_get_started_61,bd1b6a2b_seg_1346,61,3
bd1b6a2b_seg_1346,2024-10-27 08:35:26.463784+00:00,wait_loader_61,bd1b6a2b_seg_1346,61,3
bd1b6a2b_seg_1346,2024-10-27 08:35:29.030921+00:00,wait_loader1_61,bd1b6a2b_seg_1346,61,3
bd1b6a2b_seg_1346,2024-10-27 08:35:34.220722+00:00,check_comments1_61,bd1b6a2b_seg_1346,61,3
bd1b6a2b_seg_1346,2024-10-27 08:35:34.471889+00:00,info_goal_61,bd1b6a2b_seg_1346,61,3
bd1b6a2b_seg_1346,2024-10-27 08:35:52.884639+00:00,end_61,bd1b6a2b_seg_1346,61,3
bdd073a3_seg_1355,2024-10-28 06:11:26.971940+00:00,start_60,bdd073a3_seg_1355,60,3
bdd073a3_seg_1355,2024-10-28 06:11:27.971940+00:00,click_inbox_60,bdd073a3_seg_1355,60,3
bdd073a3_seg_1355,2024-10-28 06:11:31.282174+00:00,check_inbox_item_selected_60,bdd073a3_seg_1355,60,3
bdd073a3_seg_1355,2024-10-28 06:11:34.130498+00:00,click_get_started_60,bdd073a3_seg_1355,60,3
bdd073a3_seg_1355,2024-10-28 06:12:00.390394+00:00,wait_loader_60,bdd073a3_seg_1355,60,3
bdd073a3_seg_1355,2024-10-28 06:12:02.906427+00:00,wait_loader1_60,bdd073a3_seg_1355,60,3
bdd073a3_seg_1355,2024-10-28 06:12:04.286162+00:00,check_comments1_60,bdd073a3_seg_1355,60,3
bdd073a3_seg_1355,2024-10-28 06:12:04.308226+00:00,info_goal_60,bdd073a3_seg_1355,60,3
bdd073a3_seg_1355,2024-10-28 06:21:38.833348+00:00,end_60,bdd073a3_seg_1355,60,3
